item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location
21669554097,92937520,Thời trang nam Owen,OWEN - Quần short Trendy màu Trắng đen - SW221326,VND,6,2022-12-23,15,3,100011,,495000,495000,495000,-1,-1,0,3,0,0,0,1,2,4.666666666666667,TP. Hồ Chí Minh
19862777195,92937520,Thời trang nam Owen,OWEN - Cravat Nam màu ghi - CV221514,VND,2,2022-11-16,3,3,100009,,220000,220000,220000,-1,-1,0,2,1,0,0,0,1,3.0,TP. Hồ Chí Minh
15694097998,92937520,Thời trang nam Owen,OWEN - Cravat kẻ sọc - CV221507,VND,4,2022-10-19,1,0,100009,,220000,220000,220000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
23204246735,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Trắng Bamboo - AR221031DT,VND,2,2022-11-07,17,7,100011,,625000,625000,625000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
20960088366,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Xanh rêu Bamboo - AR220906DT,VND,15,2022-11-04,3,1,100011,,610000,610000,610000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
23755202955,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Regular Fit màu Xanh chất liệu Nano - AR23092N,VND,19,2023-09-19,4,0,100011,,408960,408960,408960,568000,568000,28,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
23709330284,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Slim Fit Be Bamboo - AS220890N,VND,6,2022-12-06,18,6,100011,,568000,568000,568000,-1,-1,0,5,0,1,0,0,4,4.4,TP. Hồ Chí Minh
22639968366,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Xanh Bamboo - AR230221DT,VND,20,2023-04-19,4,2,100011,,690000,690000,690000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
15647603737,92937520,Thời trang nam Owen,Áo Tshirt ngắn tay nam Owen Modal Regular Fit màu Đỏ - TSN210010,VND,19,2022-01-28,14,2,100011,,330000,330000,330000,-1,-1,0,7,0,0,0,1,6,4.857142857142857,TP. Hồ Chí Minh
18580116997,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Đen chất liệu vải Cotton-Polyester-Spandex - APT231407,VND,6,2023-05-24,3,2,100011,,650000,650000,650000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
17895733131,92937520,Thời trang nam Owen,"OWEN - Quần Short Nam Owen dáng Sport Life màu Navy chất liệu  Polyester,Elastane - SS231422",VND,18,2023-08-18,2,0,100011,,520000,520000,520000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
18562767094,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit kẻ Bamboo - AS220897D,VND,21,2022-11-16,6,0,100011,,610000,610000,610000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19884439857,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Nam dáng Relax Fit màu Trắng chất liệu Viscose-Polyester - AE230072NT,VND,23,2023-09-22,1,1,100011,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
12268596500,92937520,Thời trang nam Owen,Áo sơ mi dài tay nam Owen Bamboo Regular Fit màu Xanh navy trắng - AR23380D,VND,5,2022-01-10,68,10,100011,,588000,588000,588000,-1,-1,0,25,0,0,0,0,25,5.0,TP. Hồ Chí Minh
14714925624,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Café Slim Fit màu Trắng sọc xanh - AS23326D,VND,24,2021-12-09,25,1,100011,,628000,628000,628000,-1,-1,0,10,0,0,0,0,10,5.0,TP. Hồ Chí Minh
22481865501,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam dáng Regular Fit  màu Trắng chất liệu Cafe T-Cool - AR230321DT-S,VND,17,2023-09-29,1,1,100011,,580000,580000,580000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22728026709,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu ghi caro Bamboo -AR22543DT,VND,9,2023-02-28,66,8,100011,,590000,590000,590000,-1,-1,0,24,0,0,0,0,24,5.0,TP. Hồ Chí Minh
21475668940,92937520,Thời trang nam Owen,OWEN - Quần tây Slim Fit Nano Ghi - QS231475,VND,32,2023-03-10,14,0,100011,,700000,700000,700000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
18081507098,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam dáng Regular Fit màu Trắng hoạ tiết chất liệu Nano - AR23096D,VND,13,2023-07-04,3,0,100011,,598000,598000,598000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
22300265318,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit Nâu be Bạc Hà - AS220810D,VND,5,2022-10-14,12,5,100011,,483000,483000,483000,690000,690000,30,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
20719630496,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Slim Fit Xanh - AS220146D,VND,9,2022-07-05,20,3,100011,,411600,411600,411600,588000,588000,30,10,0,0,0,0,10,5.0,TP. Hồ Chí Minh
9697302043,92937520,Thời trang nam Owen,Aó Sơ Mi Ngắn Tay Nam Owen Café Bodyfit màu xanh - BA20642NT,VND,6,2021-12-09,391,20,100011,,568000,568000,568000,-1,-1,0,123,2,0,2,5,114,4.861788617886178,TP. Hồ Chí Minh
18878919416,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Navy - APV231362,VND,29,2023-04-19,11,9,100011,,620000,620000,620000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
14881508207,92937520,Thời trang nam Owen,Quần tây Nam Owen Nano Trendy Ghi đen - QD23504,VND,1,2022-05-04,29,4,100011,,625000,625000,625000,-1,-1,0,10,2,1,0,0,7,3.9,TP. Hồ Chí Minh
23773250439,92937520,Thời trang nam Owen,OWEN - Dây thắt lưng Nam Owen màu Nâu chất liệu Leather (Da) - BELT220547,VND,5,2023-07-11,0,0,100009,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
19756108409,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Be Bamboo - AR221032DT,VND,1,2022-10-20,13,16,100011,,625000,625000,625000,-1,-1,0,5,0,0,0,1,4,4.8,TP. Hồ Chí Minh
9480834581,92937520,Thời trang nam Owen,Quần khaki nam Owen Slimfit - QKSL92000-BK,VND,2,2021-07-21,8,2,100011,,590000,590000,590000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
20571566412,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Xanh Bamboo - AB230038NT,VND,3,2023-01-19,22,9,100011,,590000,590000,590000,-1,-1,0,8,0,0,0,0,8,5.0,TP. Hồ Chí Minh
22066127143,92937520,Thời trang nam Owen,Quần short jean nam Owen Cotton Slim Fit màu xanh - SJ22268,VND,4,2023-04-25,58,5,100011,,460000,460000,460000,-1,-1,0,19,0,0,0,1,18,4.947368421052632,TP. Hồ Chí Minh
6254155746,92937520,Thời trang nam Owen,Áo sơ mi ngắn tay OWEN Relaxfit có túi - AE20715NT,VND,30,2020-09-24,77,7,100011,,199000,199000,199000,568000,568000,65,30,0,0,0,2,28,4.933333333333334,TP. Hồ Chí Minh
23572853776,92937520,Thời trang nam Owen,OWEN - Dây lưng Nam Owen màu Đen chất liệu 100% Leather - BELT232708,VND,3,2023-07-06,2,1,100009,,550000,550000,550000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22846177279,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Trắng chất liệu Bamboo - AS230195D,VND,11,2023-06-22,11,2,100011,,610000,610000,610000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
17539903556,92937520,Thời trang nam Owen,Quần khaki nam Owen Cotton Slim Fit Nâu - QKSL92003-BNL,VND,1,2022-04-03,27,1,100011,,590000,590000,590000,-1,-1,0,8,0,0,0,1,7,4.875,TP. Hồ Chí Minh
23177235821,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Ghi chất liệu Bamboo - AS230135DT,VND,23,2023-08-18,4,0,100011,,588000,588000,588000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
23609341793,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Xanh Mint - BA220867NT,VND,17,2022-12-06,12,4,100011,,650000,650000,650000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
22471661613,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Nam Owen dáng Body Fit màu Trắng hoạ tiết Xám chất liệu Bamboo - AB230271NT,VND,20,2023-06-22,10,4,100011,,590000,590000,590000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
23530846308,92937520,Thời trang nam Owen,OWEN - Quần tây Regular Fit tăng đơ Ghi - QRT231252,VND,36,2023-03-10,9,5,100011,,700000,700000,700000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
21656113181,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit màu ghi caro Bamboo - BA221025NT,VND,6,2022-10-20,6,3,100011,,595000,595000,595000,-1,-1,0,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
12768596108,92937520,Thời trang nam Owen,Áo sơ mi dài tay nam Owen Bamboo Slim Fit màu Xám - AS23301D,VND,14,2022-01-10,31,6,100011,,568000,568000,568000,-1,-1,0,12,1,0,0,2,9,4.5,TP. Hồ Chí Minh
23243330364,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Xanh chất liệu vải Cotton-Polyester-Spandex - APT231409,VND,2,2023-05-24,7,4,100011,,650000,650000,650000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
16492572500,92937520,Thời trang nam Owen,OWEN - Quần Boxer nam Body Fit màu Ghi - QLBR221101,VND,1,2023-02-09,9,0,100011,,120000,120000,120000,-1,-1,0,3,1,0,0,0,2,3.6666666666666665,TP. Hồ Chí Minh
19122303182,92937520,Thời trang nam Owen,Áo polo Ngắn tay Nam Owen CVC Bodyfit Cam - APV221131,VND,5,2022-07-11,289,38,100011,,413000,413000,413000,590000,590000,30,87,0,0,2,2,83,4.931034482758621,TP. Hồ Chí Minh
21578908319,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Navy Bamboo - AR230210DT,VND,28,2023-04-19,1,2,100011,,610000,610000,610000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19872275245,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh Bamboo - AR230003DT,VND,21,2023-02-02,6,4,100011,,610000,610000,610000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
23104614315,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Xanh caro Bamboo - BA220823NT,VND,6,2022-11-09,18,4,100011,,590000,590000,590000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
20773273919,92937520,Thời trang nam Owen,OWEN - Quần short Trendy màu Ghi - SW221323,VND,11,2023-02-14,5,0,100011,,495000,495000,495000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
20755307308,92937520,Thời trang nam Owen,OWEN - Áo Blazer Regular Fit Ghi melange nâu - BL220699,VND,4,2022-10-17,3,3,100011,,1950000,1950000,1950000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
22401201563,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Navy Bamboo - AR221026DT,VND,11,2022-10-20,3,1,100011,,625000,625000,625000,-1,-1,0,1,0,0,1,0,0,3.0,TP. Hồ Chí Minh
19892051576,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Be chất liệu Bamboo/Polyester - AS230551D,VND,17,2023-08-18,1,1,100011,,690000,690000,690000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
20484132560,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Slim Fit màu Navy chất liệu Bamboo - AS22541D,VND,17,2023-09-14,12,2,100011,,590000,590000,590000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
21055299866,92937520,Thời trang nam Owen,OWEN - Áo Blazer Regular Fit Ghi melange nâu - BL220697,VND,5,2022-10-17,0,1,100011,,1950000,1950000,1950000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
21762772977,92937520,Thời trang nam Owen,OWEN - Cravat Nam màu đen sọc xanh - CV221511,VND,4,2022-11-16,1,3,100009,,220000,220000,220000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
19490299528,92937520,Thời trang nam Owen,OWEN - Áo thun ngắn tay Nam Owen dáng Body Fit màu Navy kẻ chất liệu Cotton - TS22365,VND,3,2023-06-30,18,2,100011,,295000,295000,295000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
23542499010,92937520,Thời trang nam Owen,OWEN - Quần short Relax Fit Đen chât liệu Renu - SW231537,VND,46,2023-05-16,4,1,100011,,550000,550000,550000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
2694682119,92937520,Thời trang nam Owen,Áo sơ mi Regulerfit Ngắn tay - Có túi - Màu trắng - AR91008N,VND,1,2019-08-22,74,10,100017,0,478000,478000,478000,-1,-1,0,27,0,0,0,1,26,4.962962962962963,TP. Hồ Chí Minh
4234447980,92937520,Thời trang nam Owen,Quần tây nam Owen Slimfit màu nâu sọc - QS91262-KE,VND,16,2020-05-18,27,4,100011,,312500,312500,312500,625000,625000,50,12,0,0,1,0,11,4.833333333333333,TP. Hồ Chí Minh
19122303889,92937520,Thời trang nam Owen,Áo polo cafe Ngắn tay Nam Owen Bodyfit Navy -APV221135,VND,33,2022-07-11,352,54,100011,,413000,413000,413000,590000,590000,30,104,1,2,2,9,90,4.778846153846154,TP. Hồ Chí Minh
14148141752,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Slim Fit màu Nâu trắng - AS23368D,VND,23,2022-01-29,17,4,100011,,423360,423360,423360,588000,588000,28,7,0,1,0,0,6,4.571428571428571,TP. Hồ Chí Minh
22765609208,92937520,Thời trang nam Owen,OWEN - Quần short Slim Fit Cotton Xanh - SJ230142,VND,2,2023-04-20,18,2,100011,,480000,480000,480000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
18684322647,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Hồng chất liệu Eucalyptus by Viscose-Cooling Poly - AR22987DT,VND,19,2023-09-19,4,1,100011,,430560,430560,430560,598000,598000,28,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
18867043292,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh  Bamboo - AR220785DT,VND,10,2022-12-06,6,4,100011,,610000,610000,610000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
20719630404,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Bamboo Slim Fit Ghi - AS220136D,VND,1,2022-07-05,9,6,100011,,434000,434000,434000,620000,620000,30,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
20054440028,92937520,Thời trang nam Owen,OWEN - Quần khaki Slim Fit Ghi - QKSL221142,VND,33,2022-10-13,12,1,100017,,650000,650000,650000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
22168129819,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Slim Fit Trắng chất liệu Cafe - AS230323D,VND,8,2023-05-17,3,1,100011,,548000,548000,548000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
20654714304,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Be trắng Bamboo - AR221062DT,VND,2,2022-10-14,14,13,100011,,427000,427000,427000,610000,610000,30,6,0,0,1,0,5,4.666666666666667,TP. Hồ Chí Minh
22172862281,92937520,Thời trang nam Owen,OWEN - Dây lưng Nam Owen màu Đen chất liệu 100% Leather - BELT232709,VND,3,2023-07-06,2,1,100009,,550000,550000,550000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
18260683835,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Ghi caro Bamboo - BA221286NT,VND,4,2022-11-07,8,4,100011,,620000,620000,620000,-1,-1,0,3,1,0,0,0,2,3.6666666666666665,TP. Hồ Chí Minh
12842006644,92937520,Thời trang nam Owen,Áo sơ mi dài tay nam Owen Bamboo Regularfit họa tiết caro - AR23228D,VND,14,2021-11-03,50,4,100011,,588000,588000,588000,-1,-1,0,19,0,0,1,0,18,4.894736842105263,TP. Hồ Chí Minh
22672662260,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay  Nam Owen dáng Slim Fit màu Trắng hoạ tiết chất liệu Nano - AS23091D,VND,49,2023-07-04,1,1,100011,,598000,598000,598000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
14981508085,92937520,Thời trang nam Owen,Áo Tshirt ngắn tay Nam Owen Cotton Slim Fit Cam - TSN23654,VND,2,2022-05-04,17,2,100011,,330000,330000,330000,-1,-1,0,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh
20989044354,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Navy chất liệu Mint - AB230375NT,VND,9,2023-05-24,141,29,100011,,487500,487500,487500,650000,650000,25,59,0,0,0,0,59,5.0,TP. Hồ Chí Minh
22313633168,92937520,Thời trang nam Owen,OWEN - Quần short Trendy màu Ghi - SW221321,VND,6,2022-12-23,12,3,100011,,495000,495000,495000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
22354723339,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit màu Xanh chất liệu Artemisia - Polyester - AS22952D,VND,19,2023-09-14,12,2,100011,,580000,580000,580000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
23858372396,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit  màu Xanh lá chất liệu Bamboo - AS230653D,VND,17,2023-10-19,1,1,100011,,690000,690000,690000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
20294084421,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Slim Fit màu Navy chất liệu Bamboo - AS23221D,VND,4,2023-10-12,0,0,100011,,588000,588000,588000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22109325905,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh lá Bamboo - AR220942D,VND,2,2022-12-06,8,8,100011,,610000,610000,610000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
20090273023,92937520,Thời trang nam Owen,OWEN - Áo sơ mi Nam dài tay Owen dáng Regular Fit màu Tím Xám chất liệu Bamboo - AR22548DT,VND,14,2023-06-29,26,1,100011,,590000,590000,590000,-1,-1,0,13,0,0,0,0,13,5.0,TP. Hồ Chí Minh
20255911521,92937520,Thời trang nam Owen,OWEN - Quần tây Regular Fit tăng đơ Ghi - QRT220673,VND,12,2022-10-19,16,1,100011,,650000,650000,650000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
14794733540,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit xanh caro Bamboo - BA221036NT,VND,2,2022-11-07,15,8,100011,,595000,595000,595000,-1,-1,0,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh
19662995083,92937520,Thời trang nam Owen,OWEN - Áo Tshirt ngắn tay Body Fit Xám Melange - TSN221564,VND,3,2022-11-17,7,0,100011,,370000,370000,370000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
22938169793,92937520,Thời trang nam Owen,Quần short tây nam Owen Cotton Trendy màu xanh - SK231290,VND,18,2023-04-11,2,0,100011,,570000,570000,570000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
16885852941,92937520,Thời trang nam Owen,Áo polo Ngắn tay Nam Owen Bodyfit Xanh - PAT22379,VND,2,2022-09-21,68,5,100011,,495000,495000,495000,-1,-1,0,23,1,0,1,1,20,4.695652173913044,TP. Hồ Chí Minh
20219630766,92937520,Thời trang nam Owen,Áo sơ mi ngắn tay Nam Owen Viscose Bodyfit Xanh - BA23759N,VND,6,2022-07-05,10,3,100011,,397600,397600,397600,568000,568000,30,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
18978286493,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Regular Fit Navy Bamboo - AR230220DT,VND,23,2023-04-11,0,1,100011,,690000,690000,690000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
15583320816,92937520,Thời trang nam Owen,Áo sơ mi ngắn tay Nam Owen Lotus Regular Fit kẻ Xanh đen - AR220077NT,VND,4,2022-05-13,10,3,100011,,439600,439600,439600,628000,628000,30,4,0,0,0,0,4,5.0,TP. Hồ Chí Minh
10676673381,92937520,Thời trang nam Owen,Áo Sơ Mi Nam Dài Tay Regularfit Owen chất liệu Nano màu xanh tím - AR22302DT,VND,12,2021-12-09,21,4,100011,,284000,284000,284000,568000,568000,50,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh
13658784693,92937520,Thời trang nam Owen,Áo sơ mi Dài tay Owen Slim Fit màu Ghi - AS23550D,VND,17,2021-12-09,10,2,100011,,628000,628000,628000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
18872281556,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh Nano - AR230018DT,VND,30,2023-02-02,9,5,100011,,650000,650000,650000,-1,-1,0,3,0,0,0,0,3,5.0,TP. Hồ Chí Minh
18654444039,92937520,Thời trang nam Owen,OWEN - Áo Tshirt ngắn tay Freesize Trắng - TSN220650,VND,46,2022-10-13,2,0,100011,,370000,370000,370000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
20872157568,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Xanh Bamboo - AR221273DT,VND,9,2023-02-01,8,2,100011,,610000,610000,610000,-1,-1,0,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh
22267943536,92937520,Thời trang nam Owen,OWEN - Áo polo ngắn tay Bodyfit Navy chât liệu Renu - APT231543,VND,47,2023-05-15,1,3,100011,,800000,800000,800000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
7354152175,92937520,Thời trang nam Owen,Áo sơ mi dài tay OWEN Bamboo Slimfit có túi màu xanh - AS20838DT,VND,15,2020-09-24,210,16,100011,,620000,620000,620000,-1,-1,0,66,0,0,0,3,63,4.954545454545454,TP. Hồ Chí Minh
23419181544,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit màu Trắng Cafe - T-cool - AR221200DT2,VND,51,2023-01-18,6,1,100011,,548000,548000,548000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
23524224527,92937520,Thời trang nam Owen,OWEN - Áo Tshirt ngắn tay Body Fit Xanh nhạt - TSN231427,VND,37,2023-02-14,3,1,100011,,370000,370000,370000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
18772932007,92937520,Thời trang nam Owen,OWEN - Quần tây Regular Fit tăng đơ Ghi - QRT231264,VND,36,2023-02-10,10,5,100011,,650000,650000,650000,-1,-1,0,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh
16648664757,92937520,Thời trang nam Owen,Áo sơ mi ngắn tay Nam Owen Bamboo Body Fit Xanh đen trắng - BA220006NT,VND,2,2022-04-14,18,5,100011,,568000,568000,568000,-1,-1,0,6,0,0,0,1,5,4.833333333333333,TP. Hồ Chí Minh
18435612497,92937520,Thời trang nam Owen,Quần Khaki dài Nam Owen Slimfit Navy - QKSL221138,VND,11,2022-08-18,33,2,100011,,650000,650000,650000,-1,-1,0,11,0,0,0,2,9,4.818181818181818,TP. Hồ Chí Minh
23451739284,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam Owen dáng Regular Fit màu Navy Trắng chất liệu Bamboo - AR230346D,VND,23,2023-08-18,0,0,100011,,690000,690000,690000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
12468596099,92937520,Thời trang nam Owen,Áo sơ mi dài tay nam Owen Bạch đàn Slim Fit màu Tím trắng - AS23401D,VND,13,2022-01-10,58,4,100011,,598000,598000,598000,-1,-1,0,18,0,0,1,1,16,4.833333333333333,TP. Hồ Chí Minh
22756375347,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Nam dáng Slim Fit màu Be chất liệu Polyester-Modal-Spandex - AS230504D,VND,16,2023-09-29,3,1,100011,,690000,690000,690000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
18838771643,92937520,Thời trang nam Owen,Áo sơ mi Nam ngắn tay Owen Body Fit Đỏ đậm navy trắng Mint - BA220807NT,VND,10,2022-08-26,17,2,100011,,455000,455000,455000,650000,650000,30,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh
22709335553,92937520,Thời trang nam Owen,OWEN - Áo sơ mi ngắn tay Body Fit Xanh Cafe - BA220861NT,VND,23,2022-12-06,5,2,100011,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
22647363037,92937520,Thời trang nam Owen,OWEN - Quần tây Nam Owen dáng Trendy màu Ghi chất liệu Polyester-Rayon-Spandex - QD231270,VND,34,2023-07-06,3,0,100011,,650000,650000,650000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
20178910277,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Xanh Bamboo - AR230211DT,VND,26,2023-04-19,4,1,100011,,610000,610000,610000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
20561197073,92937520,Thời trang nam Owen,OWEN - Áo sơ mi dài tay Regular Fit Xanh rêu Cafe T-Cool - AR220856DT,VND,12,2022-11-09,4,0,100011,,690000,690000,690000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
19778273675,92937520,Thời trang nam Owen,Áo sơ mi dài tay Nam Owen Regular Fit Ghi Bamboo - AR230218DT,VND,18,2023-04-11,3,2,100011,,610000,610000,610000,-1,-1,0,0,0,0,0,0,0,0.0,TP. Hồ Chí Minh
23468365473,92937520,Thời trang nam Owen,Áo sơ mi ngắn tay Nam Owen Body Fit màu xanh chất liệu Nylon spandex - BA23251N,VND,17,2023-05-19,4,2,100011,,1000000,1000000,1000000,-1,-1,0,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh
